date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-15  23:47,1338978569192681472,RT @bbynezza: Hi my loves so I’ll be posting tomorrow now! Today has just been a lot and I just wanna have a day to just regroup. But I lov…,2020-12-15 22:45:42,,,,"Wisconsin, USA"
2020-12-15  23:47,1338978569184305156,"RT @Janela_X: Anyone who’s not seem this yet, this is our First Minister not taking responsibility. Thirteen years they e been in power. TH…",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569184305153,"why is my bitmoji standing on its head without my permission, what kind of attention seeking shit is this",2020-12-15 22:45:42,,,,United Kingdom
2020-12-15  23:47,1338978569184219137,"@EmilyRNunn @Russ_Parsons1 💋Love and admire you. More importantly, subscribe to you.",2020-12-15 22:45:42,,,,"ÜT: 35.583454,-80.795491"
2020-12-15  23:47,1338978569180110848,"We’ve not played well once in the PL this season but could be 2 pts off the top, it’s an opportunity but I’m not expecting it to be taken",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569179918336,16 December 2020 करंट अफेयर्स | Current Affairs in Hindi | Daily Current Affairs https://t.co/iDbezWZEYo,2020-12-15 22:45:42,,,,Dwalakh ward4
2020-12-15  23:47,1338978569179910145,"RT @Law1Use: @Minuteman2A1776 That particular person has something new, i just diagnosed: MEMorhoids.

Its when a reporter says annoying sh…",2020-12-15 22:45:42,,,,@ home w/Kristi Noem
2020-12-15  23:47,1338978569175719937,RT @MeidasTouch: U.S. Representative Deb Haaland of New Mexico appears to be President-elect Joe Biden’s top choice to head the Interior De…,2020-12-15 22:45:42,,,,Southern Illinois
2020-12-15  23:47,1338978569171550208,"RT @muftimenk: Get up every morning with a fresh, new attitude. Remember, no one is promised a new day. So don’t waste the opportunities th…",2020-12-15 22:45:42,,,,"Pahang, Malaysia"
2020-12-15  23:47,1338978569167450112,@DMPedroVieira We did!!! 💚💚💚💚,2020-12-15 22:45:42,,,,Portugal 🇵🇹
2020-12-15  23:47,1338978569163182081,RT @FranklinH3000: Robert A. Heinlein Political Compass https://t.co/zNDLEmAgJG,2020-12-15 22:45:42,,,,"Seattle, WA"
2020-12-15  23:47,1338978569159143437,RT @angelmendoza___: that post-vaccine life is gonna hit so good https://t.co/GKiPkycsK1,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569154912257,RT @ruth_wishart: Thanks to @Channel4News for showing us how we pay £100k to a freelance snapper to make Bojo look less like a loser.,2020-12-15 22:45:42,,,,Fife Scotland 
2020-12-15  23:47,1338978569154744325,teenebelle or cherrybelle ? ##SBNanya,2020-12-15 22:45:42,,,,Madura
2020-12-15  23:47,1338978569150627841,"See them all imbeciles on TV and the web clasping at theories about the government watching the Don?

All wear an Apple watch",2020-12-15 22:45:42,,,,Planet AI.
2020-12-15  23:47,1338978569146556416,RT @showgirlcf: I got my vaccine today!!❤,2020-12-15 22:45:42,,,,Joe Biden’s State
2020-12-15  23:47,1338978569142366211,@LifeOfAdunni Humm,2020-12-15 22:45:42,,,,Lasgidi
2020-12-15  23:47,1338978569138155520,@turningredlwt dm me,2020-12-15 22:45:42,,,,she/her
2020-12-15  23:47,1338978569138139136,"RT @soymilkpudding: Hat Kid is trending; quick, post pics. https://t.co/1x3OPk5M0t",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569129766913,"@thetrudz Ooh, yes. Although, something about that chain mail design also speaks to me...🤔 But the Yennefer inspire… https://t.co/DycaWbTFDX",2020-12-15 22:45:42,,,,North Carolina
2020-12-15  23:47,1338978569125572608,"RT @girlrifle: me getting                  me getting
socks for                    socks for
christmas at 12         christmas at 20 https:…",2020-12-15 22:45:42,,,,Twitter
2020-12-15  23:47,1338978569121357825,RT @KittyBeeJr: neighbors left this on the door..  im gonna bake them some cookies 😭 https://t.co/SQ0BiF6yTW,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569121189889,RT @amanekanatach: GOD MONING https://t.co/ac8LqVxCh9,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569112997901,@gabcake aww yay,2020-12-15 22:45:42,,,,alone in my car
2020-12-15  23:47,1338978569108639744,Nice project https://t.co/26ktfYezSV,2020-12-15 22:45:42,,,,"Sambalpur, India"
2020-12-15  23:47,1338978569104498688,@NoTechBen Almost jealous of being able to wake up to this,2020-12-15 22:45:42,,,,"Oakland, CA"
2020-12-15  23:47,1338978569100423170,RT @UnclePamilerin: I love my friends 🥰❤️ thank you @thebiyitudors for the early gift 💝 https://t.co/NZL9EdhRPd,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569100398593,RT @Class: The day Black Ops 2: Remastered drops is the day I’ll truly be happy,2020-12-15 22:45:42,,,,"Dundalk, MD"
2020-12-15  23:47,1338978569100222465,RT @elizabeth_joh: Great news! Open courts! https://t.co/GA26iRGKEf,2020-12-15 22:45:42,,,,"Oakland, CA // E24FP.com "
2020-12-15  23:47,1338978569096224774,RT @brochupanties: subtly blessing your tl https://t.co/OOx0H5PgwL,2020-12-15 22:45:42,,,,minor•she/her•uk
2020-12-15  23:47,1338978569096212481,RT @barbieoldmovies: Island Princess https://t.co/5yyiaNPkG8,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569092001792,RT @BeaRios_: Find someone who looks at you like @vonderleyen looks at Merkel. https://t.co/8EaLBDQxNT,2020-12-15 22:45:42,,,,Berlin
2020-12-15  23:47,1338978569087819778,"RT @BetteMidler: Oh man, the electoral votes are in and Republicans are so mad right now you'd think some woman with a PhD had dared call h…",2020-12-15 22:45:42,,,,‘Walking on a wave’s chicane’
2020-12-15  23:47,1338978569087635456,@DPRHA0 thnx so much... ❤️❤️❤️❤️,2020-12-15 22:45:42,,,,16
2020-12-15  23:47,1338978569075113985,@monyy1391 2 hrs for me. .,2020-12-15 22:45:42,,,,Mommyx2 
2020-12-15  23:47,1338978569066848257,Omgoodness... omgoodness https://t.co/7MxtCkdpdf,2020-12-15 22:45:42,,Arkansas,,"Yellville, AR"
2020-12-15  23:47,1338978569066778627,@CinnaTFs Sending ❤️yer way.,2020-12-15 22:45:42,,,,outer space
2020-12-15  23:47,1338978569058316288,everyone is complaining about the elections and now i feel horrible for signing up for it LMFAO fuck,2020-12-15 22:45:42,,,,he/them
2020-12-15  23:47,1338978569054269441,RT @aarchivegrande: she owns the world https://t.co/sKa9G9z5xK,2020-12-15 22:45:42,,,,"Manhattan, NY"
2020-12-15  23:47,1338978569054158848,RT @lavieestbelIe: Heart shaped cups of tea https://t.co/j2KFwNg1xU,2020-12-15 22:45:42,,,,ประเทศไทย
2020-12-15  23:47,1338978569054113793,It’s Time We Called It What It Is: Fascism | Common Dreams Views #Fascism #FascistGOP  https://t.co/pbOlO286DC,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569054089217,@cosslemons Yes..... yes...!!!! YES!!!!!,2020-12-15 22:45:42,,,,She/they/he
2020-12-15  23:47,1338978569050075136,@morotekappata i settled for burger and onion rings 😃,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569050001411,RT @shyjmn: bts being bts — a thread everyone needs https://t.co/ll45zKGIZV,2020-12-15 22:45:42,,,,glo; soulmate
2020-12-15  23:47,1338978569037418497,"These are things that experts don't want you to know ! Last Sunday,  a foreign starship was  discriminated by a Estonian technician !",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569033142272,"RT @IzzRaifHarz: dont disturb me, im going sendu with siti songs tonight https://t.co/iCFpsaW0pR",2020-12-15 22:45:42,,,,Malaysia
2020-12-15  23:47,1338978569029029889,@Jeeshadow1 My very Babby self has just started trying to understand anarchism more earnestly,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569024835584,"RT @ForeignPolicy: The U.S. can no longer afford a State Department that is “pale, male, and Yale,” U.S. Rep. Karen Bass writes.
https://t.…",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569020694529,My landlord did not just put this sign up and call it a day after the multiple car robberies in my neighborhood https://t.co/cy8S3FkBhO,2020-12-15 22:45:42,,,,"Duluth, GA"
2020-12-15  23:47,1338978569020534784,@Shruti__om Good night,2020-12-15 22:45:42,,,,"Bilaspur, India"
2020-12-15  23:47,1338978569012338689,RT @BLINKPINKOT4: BTCH PERIODT! THE ALBUM IS ALREADY ONE OF THE BEST SELLING FEMALE ALBUMS OF 2020! https://t.co/9p4Ocg3Yna,2020-12-15 22:45:42,,,,Blackpink
2020-12-15  23:47,1338978569012199426,I went to get a check signed by the old lady with two cats who always lets me come in to pet them and her son got s… https://t.co/K1yUotIj51,2020-12-15 22:45:42,,,,Norcal
2020-12-15  23:47,1338978569008132097,"RT @Shrek69689539: So Rockstar, which will happen first? 

You finishing this building or making GTA 6 https://t.co/ngiNeYz9dX",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978569007992832,#takemeout @ The Hole Bar https://t.co/vOtBN3ga2L,2020-12-15 22:45:42,"{'type': 'Point', 'coordinates': [-34.58918101, -58.4266448]}",Ciudad Autónoma de Buenos Aires,"{'type': 'Point', 'coordinates': [-58.4266448, -34.58918101]}","Bogotá, Colombia"
2020-12-15  23:47,1338978569003917320,@mana_chan__ AWFUL.,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568999723013,RT @GovRonDeSantis: I will always protect the right of Floridians to work and provide for their families. I enjoyed meeting with restaurant…,2020-12-15 22:45:42,,,,TX
2020-12-15  23:47,1338978568995540992,"RT @glitterwrld: “ur overthinking this”

bro i have anxiety. i have no other type of thinking avaiIabIe",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568987152389,"@noshoesradio This pic reminds me of Robin Williams in Popeye. I am, what I am! Thinking of my Pirate Prince an wis… https://t.co/PFkd7X4HaK",2020-12-15 22:45:42,,,,"Texas, USA"
2020-12-15  23:47,1338978568987086851,"RT @HunterRowland: daily reminder that even tho people suck, you got this. (: 

 I love you &amp; hope you’re drinking enough water. Take care…",2020-12-15 22:45:42,,,,"Mazatlán, México "
2020-12-15  23:47,1338978568982818816,RT @AAAAAGGHHHH: the most aggressive meows https://t.co/4bvJeyiD7N,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568978771969,RT @QuasiBurnerx: Retweet and drop your handle let's follow you 👇👇👇👇,2020-12-15 22:45:42,,,,Ghana
2020-12-15  23:47,1338978568966180864,Yarmo and anderson staying https://t.co/qbl1G072cn https://t.co/NAIhKf7xu9,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568966168578,"@BashirAhmaad @DrJoeAbah It will also be nice if we can enforce NIN on every bank borrowing individuals, by forcing… https://t.co/AK4grjhAMq",2020-12-15 22:45:42,,,, 93.186.31.82
2020-12-15  23:47,1338978568961929216,"RT @PrisonPlanet: Despite the vast majority of infections occurring in schools, hospitals and care homes, it's no surprise that the humble…",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568957734913,RT @itsindieroyale: i got toxic ways but a mf could never say i wasn’t there or my love was fake.,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568957689857,"DON'T LET RAMEN WIN

FIGHT WITH YOUR MIGHT AAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/QZ2S9afLsk",2020-12-15 22:45:42,,,,Avatar : @MissKomarisan
2020-12-15  23:47,1338978568953602056,The most upsetting thing is nobody has yet seen Ismaël manage in person,2020-12-15 22:45:42,,,,Barnsley
2020-12-15  23:47,1338978568953446400,@IovepiIls i wouldve came as ciel 🤷,2020-12-15 22:45:42,,,,"any prns, 17, moni☀︎︎"
2020-12-15  23:47,1338978568945201156,"PRESIDENT TRUMP Retweets Attorney Lin Wood: Kemp and Raffensperger ""Will Soon be Going to Jail"" via @gatewaypundit https://t.co/oHWGEIYa2I",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568945201154,"RT @candyboii_draws: Reposting this cuz I forgot to include two more. Here are my cosplays of all 6 Sanders Sides, now with Sleep and Pican…",2020-12-15 22:45:42,,,,with Kenma and Hinata
2020-12-15  23:47,1338978568945078272,@itsHipHopS keep grinding the placements will come,2020-12-15 22:45:42,,,,katerinas pants 
2020-12-15  23:47,1338978568940896257,Pops got me fucked up asking if I want some churches chicken 😂,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568936824835,@XxQu1cKSc0peZz @Boy1drr @Oreologist what is this shit,2020-12-15 22:45:42,,,,Qatar 🇶🇦
2020-12-15  23:47,1338978568932618247,"@SteveCollinsSJ Meeting up to refuel the North Korean ships carrying ballots, no doubt.",2020-12-15 22:45:42,,,,"Portland, ME"
2020-12-15  23:47,1338978568928448514,@LivEchoEFC @philkecho Promised to take them to the top ..... that's a pretty big promise,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568920031234,"RT @phasmoplasm: oh yeah also, piggybacking off my last tweet:

if someone has actual memory issues, chances are it's obliterating them emo…",2020-12-15 22:45:42,,,,in the stormy sea
2020-12-15  23:47,1338978568915873793,"""never listens to me"" did andy type this https://t.co/BTCVs5komg",2020-12-15 22:45:42,,,,she/her (22)
2020-12-15  23:47,1338978568915865606,"RT @TheJessieWoo: Watching my Doordash order go from $8.99 to $23.47 after fees, tip and taxes are added https://t.co/yry1xbwRmC",2020-12-15 22:45:42,,,,Wisteria Lane
2020-12-15  23:47,1338978568915709954,RT @IndicaMindica: The way y’all hate on big accounts is weird to me. 🥴,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568911646720,RT @gupstrr: get right with yourself,2020-12-15 22:45:42,,,,🇩🇴
2020-12-15  23:47,1338978568873914368,"""Just being nice is all, I'm Evelyn Parker pleased to meet you."" https://t.co/caXfChjGKs",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568869654528,I can’t waittt to be able to get a job in my profession 😩,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568865538049,RT @Mochievous: Lol is this for real?,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568865533954,RT @connxrbradshaw: if you’ve ever walked barefoot in a university halls kitchen you don’t need to worry about what’s in the vaccine,2020-12-15 22:45:42,,,,Surrey
2020-12-15  23:47,1338978568865370114,@TheLifeOfRonny He went from Rona Rules to he lonely bc somebody left him...what he got going on https://t.co/uIdBs6mFKc,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568836165633,RT @clebdotcom: PLEASE let this be a normal field trip... https://t.co/m4Wg2y3DIa,2020-12-15 22:45:42,,,,Londinium
2020-12-15  23:47,1338978568836038657,"RT @lingerie_addict: Adults are so condescending to children. Just a complete dismissal of their feelings, interests, likes, and dislikes a…",2020-12-15 22:45:42,,,,Coast Salish/Puyallup —White
2020-12-15  23:47,1338978568831967232,my father don’t like nobody 😒 I don’t even introduce nobody to him no more,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568831815680,RT @wavydrugs: me getting my shit together is all that matters to me rn.,2020-12-15 22:45:42,,,,"San Diego, CA"
2020-12-15  23:47,1338978568827793409,@KORRASYAGAMI LOL SAME bjoafbjabjfa i mean i love light n i wanted him to 'win' but i also love L n kin him SO MUCH… https://t.co/GQq7sFfxt4,2020-12-15 22:45:42,,,,"madrid, spain "
2020-12-15  23:47,1338978568827756552,Yesss!!!! @chefsantoshshah - sunshine on a plate! Don’t ever change. Well done!!,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568823562242,RT @IndecisiveIsbi: pov: you have 17 missing assignments but you still dont care https://t.co/aKD9Oy3hIe,2020-12-15 22:45:42,,,,brown 🇵🇰 ❀ she/they ❀ bi 
2020-12-15  23:47,1338978568819372032,RT @kelwell16: @bbcstrictly @ranvir01 @pernicegiovann1 Time to change the Judges,2020-12-15 22:45:42,,,,Derbyshire
2020-12-15  23:47,1338978568798351362,A true masterpiece. https://t.co/oAc1HCijaL,2020-12-15 22:45:42,,,,"Columbus, Ohio"
2020-12-15  23:47,1338978568798343169,@pop_village @drugdealerband @cfoxmusician @KelAssouf @EmilyJaneWhite1 @347Aidan @manuelbienvenu @BaBaZuLa… https://t.co/ztiaJCQYr9,2020-12-15 22:45:42,,,,"Cork, Ireland"
2020-12-15  23:47,1338978568794234880,"RT @Borregales_andy: I will be signing tomorrow @ 9:00am 
I will also be going live here on Twitter! #2Rings1Chain #GoCanes https://t.co/va…",2020-12-15 22:45:42,,,,"New Jersey, USA"
2020-12-15  23:47,1338978568794083329,RT @chescl: Normalize boys complimenting boys 💯,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568790020096,"RT @DJTonee1: 2021 , the elite djs gotta raise the price of djn in atl",2020-12-15 22:45:42,,,,chicago/atlanta
2020-12-15  23:47,1338978568790011905,RT @GregHughes2: There's someone going around #Donegal tampering with community defibrillators. They are either stealing Pediatric pads out…,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568789901313,RT @csmonitor: Tubas. Christmas. Need we say more? https://t.co/D7b5e9X3ra,2020-12-15 22:45:42,,,,"California, USA"
2020-12-15  23:47,1338978568785842177,"RT @aepathity: ⠀⠀⠀⠀
⠀⠀⠀⠀⠀they say they care, 
⠀⠀⠀⠀⠀but i dont feel it. 

⠀⠀⠀⠀⠀( they dont mean it. )
⠀ ⠀⠀ https://t.co/u6TaohBW6Q",2020-12-15 22:45:42,,,,ic: FEA | pinned: cipher
2020-12-15  23:47,1338978568752123905,RT @acid666host: black cats supremacy https://t.co/vGiwCMYjfM,2020-12-15 22:45:42,,,,"Santa Maria, Brasil - 0160"
2020-12-15  23:47,1338978568748101634,"RT @ThatZoeJames: Dominicans at midnight on December 21st when their body starts to reject their powers 
https://t.co/k7397RGtDi",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568748081152,RT @ToriNicksWho: protect your emotional currency.,2020-12-15 22:45:42,,,, GA
2020-12-15  23:47,1338978568748011521,@vintageredss @ManUtd There thinking about it,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568743907333,things are shifting....,2020-12-15 22:45:42,,,,23 • they/them 
2020-12-15  23:47,1338978568739708931,RT @BittieBoss: y’all classist without the class! and capitalist without the capital. someone explain. quickly!,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568739622915,"RT @DavidJHarrisJr: It is alleged that Gov Whitmer gave orders to forbid all Republicans to enter the Capitol Building.
https://t.co/fhisZy…",2020-12-15 22:45:42,,,,"Alabama, USA"
2020-12-15  23:47,1338978568739549184,@RevengeBunny @reddogsusie @msMorgan1968 @WinglessBird_ @SandraK93322487 @samjarvis49 @for_pittys @Janetlynne211… https://t.co/T23Ju3kWgM,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568735498242,@JasonGroves1 Good for him .,2020-12-15 22:45:42,,,,Douglas and Chilterns 
2020-12-15  23:47,1338978568722915328,@whiskey_dreams_ It's lonely,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568722739200,RT @Annabllebitch: Anyone wanna go see the Christmas lights? (must bring a condom),2020-12-15 22:45:42,,,,With your man🥰
2020-12-15  23:47,1338978568718704643,they watch me while i sleep https://t.co/V5s8CMlSyH,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568710320129,RT @DeborahMeaden: Great question I’d like to know too @CCHQLondon anyone else?,2020-12-15 22:45:42,,,,"Liverpool, England"
2020-12-15  23:47,1338978568710316036,@SHlNGANCRlMSONZ fall guys literally got big because of paid promotion and it fell off HARD but a nice indie game m… https://t.co/MiMEOBSk5N,2020-12-15 22:45:42,,,,read my carrd
2020-12-15  23:47,1338978568706138119,RT @DarihanaNova: Who wanted to try one of my programs but didn’t want to spend more than $3 😱,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568706002945,@OhhCaps @Atlantr0 @Maiyzefn nvm i want 1k worth of vbucks,2020-12-15 22:45:42,,,,Virginia
2020-12-15  23:47,1338978568706002944,RT @700club: FAV if you agree. 🙌🏽 https://t.co/Qp29vqOLnw,2020-12-15 22:45:42,,,,Good morning ! 😊
2020-12-15  23:47,1338978568705986560,$BNT climbing up the ladder. Let’s go! 🚀,2020-12-15 22:45:42,,,,"California, USA"
2020-12-15  23:47,1338978568701943810,I just wanna get high and watch the sunset,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568701943809,@_Leroyyy_ @Rubikzzzz Its true Google anime boy and then anime girls,2020-12-15 22:45:42,,,,Nederland
2020-12-15  23:47,1338978568697733121,My older neighbours behind me have one of those armless Greek statues in their sunroom. You cannot see into the sun… https://t.co/Er1qe3UL0d,2020-12-15 22:45:42,,,,Canada
2020-12-15  23:47,1338978568697651200,its juat a matter and happy birthday to myselff!!! https://t.co/VC4GMfAFFc,2020-12-15 22:45:42,,,,(she/her)
2020-12-15  23:47,1338978568693493760,@octowisp umm excuse me?? wow,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568693485569,Thank GOODNESS for Twitter because I freak out every time my gmail fails thinking I’ve been hacked and booted off my own email account🙃,2020-12-15 22:45:42,,,,"Abergavenny, Wales"
2020-12-15  23:47,1338978568685154307,Lol I highly doubt it https://t.co/aWIMit0Ysp,2020-12-15 22:45:42,,,,"Newark, NJ"
2020-12-15  23:47,1338978568684990465,@_mariaestella_ Omg I swear I can’t wait for the whole video process 🥺🥺😭😭❤️❤️,2020-12-15 22:45:42,,,,"Wapato, WA"
2020-12-15  23:47,1338978568676716546,My name can't be part😊😊 https://t.co/MwXyHnaOuo,2020-12-15 22:45:42,,,,on drugs
2020-12-15  23:47,1338978568676679683,"Good Morning, happy Wednesday💜

Here's Hwang Hyunjin to make your day better💜

 https://t.co/16jotLm0PR",2020-12-15 22:45:42,,,,She/her | PA and FA
2020-12-15  23:47,1338978568672595975,Great to see older lads at my Football session tonight 9-10pm ! Always good to see more new players down joining in… https://t.co/33TQmVrGvY,2020-12-15 22:45:42,,,,manchester..uk
2020-12-15  23:47,1338978568672514050,@ConceptualJames Benjamin Clymer.,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568672485378,"RT @JoonChaeIntl: October, 2020 @JGshock and @moonchaewon_official https://t.co/KyM4q0Dtip",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568668377091,@donwinslow C'mon Don...does this really surprise you! She has no clue about anything!,2020-12-15 22:45:42,,,,Canada
2020-12-15  23:47,1338978568668209154,That shit don’t matter to people lmao got to realize this shit https://t.co/2gPdN5pFoS,2020-12-15 22:45:42,,,,Bay Area
2020-12-15  23:47,1338978568664182785,why have my dms broke already 😐😐😐😐😐😐😐😐,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568660000768,RT @peterjukes: Jacob Rees-Mogg's father was one of Murdoch's favourite editors. Then made money stock tipping in the US. And then wrote a…,2020-12-15 22:45:42,,,,London
2020-12-15  23:47,1338978568655790081,RT @As_Sean_onTV: Trips down to LA are good for the soul,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568655745025,I waited this long for my candles to show up like this @bathbodyworks WHY?! 😫 and you didn’t send me my Cherry Merl… https://t.co/J3mK27kyad,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568647266304,@SAT_RandomGames @SolidADNTRENDS @SAT_TLReport @glenguce @Barbarapunzala1 @BuffordIanah @irmaroxas3 Personally #ADNSimbangGabi,2020-12-15 22:45:42,,,,Sa ❤️ ni kharel
2020-12-15  23:47,1338978568643211265,"@chipfranklin Yes, that she will be gone on January 20.",2020-12-15 22:45:42,,,,"Miami, FL"
2020-12-15  23:47,1338978568639016964,"RT @Benromach: In the spirit of #Christmas, we’re giving away 2 tasting sets of our Speyside single malts. 

RETWEET and FOLLOW for the cha…",2020-12-15 22:45:42,,,,"South East, England"
2020-12-15  23:47,1338978568634830856,RT @TYBJor: me losing respect for you is worse than me being mad at u,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568626429953,@jameslloyd3714 @AJS_23 @SkySportsBoxing It’s a tough fight but I don’t see either Usyk winning that fight. No way… https://t.co/2ZUVL8DvmB,2020-12-15 22:45:42,,,,"Vienna, Austria"
2020-12-15  23:47,1338978568626262016,@Luz_Clarita57 Too many ppl to tag 😔😔😔,2020-12-15 22:45:42,,,,22. They/them 🗿
2020-12-15  23:47,1338978568622268416,ruined my week!,2020-12-15 22:45:42,,,,she/her
2020-12-15  23:47,1338978568622116865,RT @thehill: Former Democratic Ohio state Sen. Nina Turner announces bid for House seat https://t.co/PCAQjP04fy https://t.co/eZHNhxxAKq,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568618061824,RT @CauseWereGuys: This https://t.co/0jSZliDVCr,2020-12-15 22:45:42,,,,"Michigan, USA"
2020-12-15  23:47,1338978568618053636,@DaynerysSwift I do not intend to scare you but you should get tested for covid if you can. I hope you are feeling better soon!! 💕,2020-12-15 22:45:42,,,,United States
2020-12-15  23:47,1338978568613859334,@https__tokki I fucking hate you sometimes,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568613801985,"Shawn:”The adrenaline started pumpin’, I just thought that maybe it could be her, even though I know it’s almost ne… https://t.co/YvR3ht5HZ8",2020-12-15 22:45:42,,Edwardsville,,
2020-12-15  23:47,1338978568605458440,RT @BreeNewsome: These are teeth that belonged to people he enslaved,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568601268236,@smilebuttonon jfjdjsjs let me have this 😭 it's not even slimy it's cute,2020-12-15 22:45:42,,,,"england, she/her"
2020-12-15  23:47,1338978568601210880,"RT @Giannis_An34: This is my home, this is my city.. I’m blessed to be able to be a part of the Milwaukee Bucks for the next 5 years. Let’s…",2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568596942849,"RT @ZooKeys_Journal: A #NewSpecies of rare, flightless spider riffle #beetle with low dispersal ability identified from the Kelabit Highlan…",2020-12-15 22:45:42,,,,JPN
2020-12-15  23:47,1338978568592904194,RT @TwoInRed1: What is better than one ginger? Guess who is who... https://t.co/4DEmLyI7zX,2020-12-15 22:45:42,,,,"Córdoba, Argentina"
2020-12-15  23:47,1338978568592887808,RT @charlieINTEL: How to Nuketown. https://t.co/yQ7EKOiFLL,2020-12-15 22:45:42,,,,Venezuela - Maracaibo
2020-12-15  23:47,1338978568588718082,ngl i wanna stream but i feel like it would be a waste,2020-12-15 22:45:42,,,,hunter🤍 - 18 ooc 
2020-12-15  23:47,1338978568571858944,@Dylanb021 @smxlbb @jessuvius Idk but i regret being apart of it,2020-12-15 22:45:42,,,,
2020-12-15  23:47,1338978568571768832,@AluatisBV How often does the livelock occur? I see also that you're on 11.* branch. Id look to upgrading to the 12… https://t.co/sHLP1f838q,2020-12-15 22:45:42,,,,Anywhere!
2020-12-15  23:47,1338978568567713795,I FINALLY BROKE MY PLATEAU AFTER A MONTH WOOOOOO,2020-12-15 22:45:42,,,,tw ed
2020-12-15  23:47,1338978568567656453,RT @angelmendoza___: that post-vaccine life is gonna hit so good https://t.co/GKiPkycsK1,2020-12-15 22:45:42,,,,"Omaha, NE"
2020-12-15  23:47,1338978568563462144,can I just steal christines account by retweet everything she tweets-,2020-12-15 22:45:42,,,,pain
2020-12-15  23:47,1338978568559357955,"RT @ez_dee: We’re all tired, weary from the constant &amp; relentless attacks on our humanity by dark forces &amp; by the people they’ve enthralled…",2020-12-15 22:45:42,,,,USA 
2020-12-15  23:47,1338978568559357952,"RT @SMPrecap: SMP RECAPS ;; THERE ARE SO MANY PEOPLE STREAMING GOD HELP ME

[TECHNOBLADE]
- dream offers to meet w technoblade at the mount…",2020-12-15 22:45:42,,,,🇵🇱
2020-12-15  23:47,1338978568559349763,"@AnthonyTheNP 1. When you make a mistake, it’s not the end of the world. Own up, apologize and find out what steps… https://t.co/ElEfwOn9lX",2020-12-15 22:45:42,,,,"Ontario, Canada"
2020-12-15  23:47,1338978568550887425,"RT @AzmatGujjar420: Free Mining Site Payment Proof Daily Earn Up to 0.0008 Btc https://t.co/LLarSCp6Ow 
@cctip_io airdrop 4 Doge 10 https:/…",2020-12-15 22:45:42,,,,
